year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning
2002,2002-05-01,SOUTHTRAIL (2),0.03169024773163288,Wildfire,98.9214822110605,Listed Wildfire Discovery Date(s): 2002-05-01 (1) | Listed Wildfire Controlled Date(s): 2002-05-01 (1) | Listed Wildfire Out Date(s): 2002-05-01 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),183
2002,2002-06-26,KATT FIRE (5),0.001460876046444128,Wildfire,384.2472152495171,"Listed Wildfire Discovery Date(s): 2002-06-26 (2) | Listed Wildfire Controlled Date(s): 2002-06-27 (2) | Listed Wildfire Out Date(s): 2002-06-27 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",127
2003,2003-06-28,Hone Fire (2),5.01502949760331,Wildfire,411.8842326159216,Listed Wildfire Discovery Date(s): 2003-06-28 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),125
2003,2003-10-25,RESORT (2),2.66351106173668,Wildfire,523.9667446614669,Listed Wildfire Discovery Date(s): 2003-10-25 (1) | Listed Wildfire Controlled Date(s): 2003-10-25 (1) | Listed Wildfire Out Date(s): 2003-11-02 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),6
2003,2003-05-12,FELTSHILL (2),0.2106072415843377,Wildfire,556.6654708038873,Listed Wildfire Discovery Date(s): 2003-05-12 (1) | Listed Wildfire Controlled Date(s): 2003-05-12 (1) | Listed Wildfire Out Date(s): 2003-05-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),172
2003,2003-07-31,Reserve (2),0.20355159573507683,Wildfire,102.62408359058978,Listed Wildfire Discovery Date(s): 2003-07-31 (1) | Listed Wildfire Controlled Date(s): 2003-07-31 (1) | Listed Wildfire Out Date(s): 2003-07-31 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),92
2003,2003-07-04,Riis Main Lot (2),0.04207277078943536,Wildfire,102.92248632275516,Listed Wildfire Discovery Date(s): 2003-07-04 (1) | Listed Wildfire Controlled Date(s): 2003-07-04 (1) | Listed Wildfire Out Date(s): 2003-07-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),119
2003,2003-07-20,Canarsie (2),0.01605560051212638,Wildfire,100.21180814303966,Listed Wildfire Discovery Date(s): 2003-07-20 (1) | Listed Wildfire Controlled Date(s): 2003-07-20 (1) | Listed Wildfire Out Date(s): 2003-07-20 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),103
2003,2003-09-21,WIRE FIRE (2),0.013829271754461902,Wildfire,355.29052296004915,Listed Wildfire Discovery Date(s): 2003-09-21 (1) | Listed Wildfire Controlled Date(s): 2003-09-21 (1) | Listed Wildfire Out Date(s): 2003-09-22 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),40
2004,2004-10-31,Aggies Mt. (3),119.07729452187967,Wildfire,431.8034121433674,Listed Wildfire Discovery Date(s): 2004-10-31 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),0
2004,2004-05-12,Rock Hollow (3),6.001940436523747,Wildfire,437.17888851106136,Listed Wildfire Discovery Date(s): 2004-05-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),172
2004,2004-06-10,M&M (2),4.9941167826827115,Wildfire,402.32891735953626,Listed Wildfire Discovery Date(s): 2004-06-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),143
2004,2004-06-12,JBU09 (2),0.12040545926489683,Wildfire,103.73546964009455,Listed Wildfire Discovery Date(s): 2004-06-12 (1) | Listed Wildfire Controlled Date(s): 2004-06-12 (1) | Listed Wildfire Out Date(s): 2004-06-12 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),141
2005,2005-08-08,Cove Mountain Fire (3),33.02291367813436,Wildfire,473.9062943263162,Listed Wildfire Discovery Date(s): 2005-08-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),84
2005,2005-09-24,Rattlesnak (2),33.01615548956222,Wildfire,129.7208761423016,Listed Wildfire Discovery Date(s): 2005-09-24 (1) | Listed Wildfire Controlled Date(s): 2005-09-27 (1) | Listed Wildfire Out Date(s): 2005-10-11 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-12-02 (1),37
2005,2005-07-19,Ugly (3),13.252401987127806,Wildfire,477.9848888755096,Listed Wildfire Discovery Date(s): 2005-07-19 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),104
2005,2005-10-01,T.J. Fire (2),5.014438479168738,Wildfire,401.1385530419617,Listed Wildfire Discovery Date(s): 2005-10-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),30
2005,2005-09-21,Veach Lick (2),4.991156988957577,Wildfire,360.50457740773606,Listed Wildfire Discovery Date(s): 2005-09-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),40
2005,2005-05-28,Lewis Tunnel Again Fire (3),4.108560875135094,Wildfire,485.93327261967465,Listed Wildfire Discovery Date(s): 2005-05-28 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),156
2005,2005-09-22,Jefferson Acres Fire (3),2.5077979370721875,Wildfire,641.1552067002426,Listed Wildfire Discovery Date(s): 2005-09-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),39
2005,2005-05-08,johnny (2),2.254328456441631,Wildfire,120.56044676637266,Listed Wildfire Discovery Date(s): 2005-05-08 (1) | Listed Wildfire Controlled Date(s): 2005-05-08 (1) | Listed Wildfire Out Date(s): 2005-05-11 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-12-02 (1),176
2005,2005-05-08,Chestnut (4),1.5370346178968695,Wildfire,121.12330310355895,"Listed Wildfire Discovery Date(s): 2005-05-08 (2) | Listed Wildfire Controlled Date(s): 2005-05-08 (2) | Listed Wildfire Out Date(s): 2005-05-10 (2) | Listed Other Fire Date(s): 2017-08-07 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-12-02 (1), 2017-08-07 (1)",176
2005,2005-05-18,woods (2),1.4862214400502083,Wildfire,120.38678059009445,Listed Wildfire Discovery Date(s): 2005-05-18 (1) | Listed Wildfire Controlled Date(s): 2005-05-19 (1) | Listed Wildfire Out Date(s): 2005-05-20 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-12-02 (1),166
2005,2005-09-19,West House (3),1.0202587596213692,Wildfire,386.36969196756,"Listed Wildfire Discovery Date(s): 2005-09-19 (1) | Listed Wildfire Controlled Date(s): 2005-09-19 (1) | Listed Wildfire Out Date(s): 2005-09-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",42
2005,2005-09-20,Red Fox Fire (3),0.5631773179365738,Wildfire,618.9525798220175,Listed Wildfire Discovery Date(s): 2005-09-20 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),41
2005,2005-05-17,Marina (2),0.5369350322072813,Wildfire,103.00939024341166,Listed Wildfire Discovery Date(s): 2005-05-17 (1) | Listed Wildfire Controlled Date(s): 2005-05-17 (1) | Listed Wildfire Out Date(s): 2005-05-17 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),167
2005,2005-09-07,deadhorses (2),0.500963714578385,Wildfire,102.97611090003147,Listed Wildfire Discovery Date(s): 2005-09-07 (1) | Listed Wildfire Controlled Date(s): 2005-09-07 (1) | Listed Wildfire Out Date(s): 2005-09-07 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),54
2005,2005-09-22,Tito Fire (3),0.17369918515213323,Wildfire,642.936887538408,Listed Wildfire Discovery Date(s): 2005-09-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),39
2005,2005-09-21,FRNKCH1 (2),0.04399981811969281,Wildfire,97.47291280278861,Listed Wildfire Discovery Date(s): 2005-09-21 (1) | Listed Wildfire Controlled Date(s): 2005-09-21 (1) | Listed Wildfire Out Date(s): 2005-09-21 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),40
2005,2005-05-05,Plum1 (2),0.04077467421934979,Wildfire,103.55945791995882,Listed Wildfire Discovery Date(s): 2005-05-05 (1) | Listed Wildfire Controlled Date(s): 2005-05-05 (1) | Listed Wildfire Out Date(s): 2005-05-05 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),179
2005,2005-05-09,Hellems (2),0.039421183117989714,Wildfire,518.1861607498165,Listed Wildfire Discovery Date(s): 2005-05-09 (1) | Listed Wildfire Controlled Date(s): 2005-05-09 (1) | Listed Wildfire Out Date(s): 2005-05-09 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),175
2005,2005-10-03,Ft Reno 1 (3),0.05622552583292533,Wildfire,302.1283781216311,"Listed Wildfire Discovery Date(s): 2005-10-03 (1), 2005-10-04 (1) | Listed Wildfire Controlled Date(s): 2005-10-03 (1), 2005-10-04 (1) | Listed Wildfire Out Date(s): 2005-10-03 (1), 2005-10-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (2)",28
2005,2005-06-12,Mad Bomber (2),0.016474055512214147,Wildfire,514.0629160591368,Listed Wildfire Discovery Date(s): 2005-06-12 (1) | Listed Wildfire Controlled Date(s): 2005-06-12 (1) | Listed Wildfire Out Date(s): 2005-06-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),141
2006,2006-08-25,Long (2),265.637328815937,Wildfire,371.630173062754,Listed Wildfire Discovery Date(s): 2006-08-25 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),67
2006,2006-05-02,Boulder View (3),3.0433851714463325,Wildfire,405.3620049415593,Listed Wildfire Discovery Date(s): 2006-05-02 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),182
2006,2006-08-13,SPIDER FIRE (2),1.5811547643639927,Wildfire,131.43640137390244,Listed Wildfire Discovery Date(s): 2006-08-13 (1) | Listed Wildfire Controlled Date(s): 2006-08-17 (1) | Listed Wildfire Out Date(s): 2006-08-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-12-02 (1),79
2006,2006-05-30,Blackberry Lane (3),1.5539386085346985,Wildfire,407.9557610981184,Listed Wildfire Discovery Date(s): 2006-05-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),154
2006,2006-06-05,Marshall Draft (3),1.2694658519024429,Wildfire,440.39963972251286,Listed Wildfire Discovery Date(s): 2006-06-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),148
2006,2006-06-07,River Ridge (3),1.1149844644045266,Wildfire,444.5038378940666,"Listed Wildfire Discovery Date(s): 2006-06-07 (1) | Listed Wildfire Controlled Date(s): 2006-06-07 (1) | Listed Wildfire Out Date(s): 2006-06-07 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",146
2006,2006-08-19,Bear Island Fire (3),0.08349478997076405,Wildfire,307.43347538020527,"Listed Wildfire Discovery Date(s): 2006-08-19 (1) | Listed Wildfire Controlled Date(s): 2006-08-19 (1) | Listed Wildfire Out Date(s): 2006-08-23 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",73
2006,2006-05-28,FBF ModelAir (2),0.03042128033022495,Wildfire,101.88185486405443,Listed Wildfire Discovery Date(s): 2006-05-28 (1) | Listed Wildfire Controlled Date(s): 2006-05-28 (1) | Listed Wildfire Out Date(s): 2006-05-28 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),156
2006,2006-07-18,FCP06 (2),0.05876287992953095,Wildfire,97.46759709610829,"Listed Wildfire Discovery Date(s): 2006-07-18 (1), 2006-12-07 (1), 2006-11-07 (1) | Listed Wildfire Controlled Date(s): 2006-07-18 (1), 2006-12-08 (1), 2006-11-07 (1) | Listed Wildfire Out Date(s): 2006-07-18 (1), 2006-12-08 (1), 2006-11-07 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (3) | Listed Upload Date(s): 2014-03-17 (3)",105
2006,2006-08-12,Artillery Fire (2),0.006494387503981584,Wildfire,348.76477899267576,Listed Wildfire Discovery Date(s): 2006-08-12 (1) | Listed Wildfire Controlled Date(s): 2006-08-12 (1) | Listed Wildfire Out Date(s): 2006-08-12 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),80
2006,2006-08-20,Rt. 33 Car Fire (5),0.00404779682023034,Wildfire,389.1394249649929,"Listed Wildfire Discovery Date(s): 2006-08-20 (2) | Listed Wildfire Controlled Date(s): 2006-08-20 (2) | Listed Wildfire Out Date(s): 2006-08-21 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",72
2007,2007-07-09,Straw Pond (2),402.1934448967924,Wildfire,463.1657187277301,Listed Wildfire Discovery Date(s): 2007-07-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),114
2007,2007-08-12,Waits Mtn (2),381.3930179168908,Wildfire,469.9727022827306,Listed Wildfire Discovery Date(s): 2007-08-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),80
2007,2007-05-01,Lewis Peak (5),214.03582468667366,Wildfire,400.31307796382305,"Listed Wildfire Discovery Date(s): 2007-05-01 (2) | Listed Wildfire Controlled Date(s): 2007-05-05 (2) | Listed Wildfire Out Date(s): 2007-05-08 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",183
2007,2007-05-01,Chestnut Ridge (2),185.51359492319025,Wildfire,406.17386561255535,Listed Wildfire Discovery Date(s): 2007-05-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),183
2007,2007-08-08,McIntyre Fire (2),49.08512732503983,Wildfire,594.6112265840178,Listed Wildfire Discovery Date(s): 2007-08-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),84
2007,2007-09-03,Lick Mountain (3),43.65093125297544,Wildfire,593.7649475507758,Listed Wildfire Discovery Date(s): 2007-09-03 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),58
2007,2007-09-30,Dutch John (3),39.63956681120966,Wildfire,592.5229804110108,Listed Wildfire Discovery Date(s): 2007-09-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),31
2007,2007-05-04,JBU12 (2),29.221276032578682,Wildfire,97.9957371388953,"Listed Wildfire Discovery Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Wildfire Controlled Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Wildfire Out Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (12) | Listed Upload Date(s): 2014-03-07 (12)",180
2007,2007-05-30,Kitchen (3),14.628169788187702,Wildfire,530.5282021495566,Listed Wildfire Discovery Date(s): 2007-05-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),154
2007,2007-05-01,High Knob (2),13.455143067202867,Wildfire,408.96647253724126,Listed Wildfire Discovery Date(s): 2007-05-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),183
2007,2007-08-04,Buzzard Rock 2 (5),13.662490889152762,Wildfire,407.5336598229138,"Listed Wildfire Discovery Date(s): 2007-08-04 (2), 2007-07-02 (2), 2007-06-28 (2) | Listed Wildfire Controlled Date(s): 2007-08-07 (2), 2007-07-05 (2), 2007-06-30 (2) | Listed Wildfire Out Date(s): 2007-08-14 (6) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (6), 2012-02-29 - DATE_CUR field (3) | Listed Upload Date(s): 2016-03-23 (3)",88
2007,2007-06-12,Pit Fire (2),5.013055126942416,Wildfire,386.35830542734766,Listed Wildfire Discovery Date(s): 2007-06-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),141
2007,2007-10-30,Hooten Hollow (2),4.994929843238126,Wildfire,433.14952237717506,Listed Wildfire Discovery Date(s): 2007-10-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),1
2007,2007-05-09,Charcoal (2),4.991789685371192,Wildfire,401.1007742976628,Listed Wildfire Discovery Date(s): 2007-05-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),175
2007,2007-09-27,Rock Oak (2),4.991457975812798,Wildfire,364.6334098612919,Listed Wildfire Discovery Date(s): 2007-09-27 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),34
2007,2007-08-01,Chimney Rock (5),4.888423467462016,Wildfire,406.87565111219516,"Listed Wildfire Discovery Date(s): 2007-08-01 (2) | Listed Wildfire Controlled Date(s): 2007-08-07 (2) | Listed Wildfire Out Date(s): 2007-08-11 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",91
2007,2007-05-01,Irish Mt. Fire (2),3.3061892153179815,Wildfire,518.6692631513449,Listed Wildfire Discovery Date(s): 2007-05-01 (1) | Listed Wildfire Controlled Date(s): 2007-05-02 (1) | Listed Wildfire Out Date(s): 2007-05-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),183
2007,2007-06-16,Pole (2),2.0510540225075555,Wildfire,373.11875170435934,Listed Wildfire Discovery Date(s): 2007-06-16 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),137
2007,2007-08-29,MP24Fire (2),0.977623175491094,Wildfire,467.7553794102579,Listed Wildfire Discovery Date(s): 2007-08-29 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),63
2007,2007-05-08,Steakhouse (2),0.33106500976929515,Wildfire,379.7380601299271,Listed Wildfire Discovery Date(s): 2007-05-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),176
2007,2007-09-06,Fall Bush (2),0.2708523982923341,Wildfire,388.9517038776809,Listed Wildfire Discovery Date(s): 2007-09-06 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),55
2007,2007-10-11,Glade Creek (2),0.12463878639615936,Wildfire,523.8036836007996,Listed Wildfire Discovery Date(s): 2007-10-11 (1) | Listed Wildfire Controlled Date(s): 2007-10-11 (1) | Listed Wildfire Out Date(s): 2007-10-15 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),20
2007,2007-09-24,Explorer (2),0.11478670808914715,Wildfire,408.980850355974,Listed Wildfire Discovery Date(s): 2007-09-24 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),37
2007,2007-09-24,Landacre (2),0.11474602120493115,Wildfire,368.34345728143927,Listed Wildfire Discovery Date(s): 2007-09-24 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),37
2007,2007-07-28,Deep Run (5),0.09540733709046505,Wildfire,402.6804624256676,"Listed Wildfire Discovery Date(s): 2007-07-28 (2) | Listed Wildfire Controlled Date(s): 2007-07-30 (2) | Listed Wildfire Out Date(s): 2007-08-11 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",95
2007,2007-09-27,JBU18 (2),0.07009982762405342,Wildfire,103.97940437108704,Listed Wildfire Discovery Date(s): 2007-09-27 (1) | Listed Wildfire Controlled Date(s): 2007-09-27 (1) | Listed Wildfire Out Date(s): 2007-09-27 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),34
2007,2007-07-07,Stull Run (5),0.0580584054951871,Wildfire,405.2888534246161,"Listed Wildfire Discovery Date(s): 2007-07-07 (2) | Listed Wildfire Controlled Date(s): 2007-07-07 (2) | Listed Wildfire Out Date(s): 2007-07-08 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",116
2007,2007-08-06,JBU16 (2),0.05775320807953521,Wildfire,101.95530150357638,"Listed Wildfire Discovery Date(s): 2007-08-06 (1), 2007-08-05 (1) | Listed Wildfire Controlled Date(s): 2007-08-06 (1), 2007-08-05 (1) | Listed Wildfire Out Date(s): 2007-08-06 (1), 2007-08-05 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",86
2007,2007-08-15,Bushy Top (5),0.03852919313003536,Wildfire,372.3179952624323,"Listed Wildfire Discovery Date(s): 2007-08-15 (2) | Listed Wildfire Controlled Date(s): 2007-08-18 (2) | Listed Wildfire Out Date(s): 2007-08-18 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",77
2007,2007-10-03,JBU19 (2),0.026628060464075884,Wildfire,97.23627840320681,"Listed Wildfire Discovery Date(s): 2007-10-03 (1), 2007-02-08 (1), 2007-01-20 (1) | Listed Wildfire Controlled Date(s): 2007-10-03 (1), 2007-02-08 (1), 2007-01-20 (1) | Listed Wildfire Out Date(s): 2007-10-03 (1), 2007-02-08 (1), 2007-01-20 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (3) | Listed Upload Date(s): 2014-03-17 (2), 2014-03-07 (1)",28
2008,2008-06-10,Hot Fire (2),456.32156709250484,Wildfire,354.5719214314254,Listed Wildfire Discovery Date(s): 2008-06-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),143
2008,2008-05-08,Powell Mtn (5),9.425455349576053,Wildfire,382.6973049733614,"Listed Wildfire Discovery Date(s): 2008-05-08 (2) | Listed Wildfire Controlled Date(s): 2008-05-08 (2) | Listed Wildfire Out Date(s): 2008-05-15 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",176
2008,2008-05-07,Mines Run (2),7.307413415505668,Wildfire,412.3211868847785,Listed Wildfire Discovery Date(s): 2008-05-07 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),177
2008,2008-06-27,Buzzard (2),4.995293865706396,Wildfire,434.5769250458947,Listed Wildfire Discovery Date(s): 2008-06-27 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),126
2008,2008-06-02,Tower (2),4.991622798579979,Wildfire,363.8196650118233,Listed Wildfire Discovery Date(s): 2008-06-02 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),151
2008,2008-08-10,Spiker (2),4.991347536294337,Wildfire,359.09502073545207,Listed Wildfire Discovery Date(s): 2008-08-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),82
2008,2008-05-26,Canarsie (2),0.03569009707897402,Wildfire,100.00562278820104,Listed Wildfire Discovery Date(s): 2008-05-26 (1) | Listed Wildfire Controlled Date(s): 2008-05-26 (1) | Listed Wildfire Out Date(s): 2008-05-26 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),158
2008,2008-08-16,Harrison Water Fire (2),0.027734952120888442,Wildfire,400.1565189113869,Listed Wildfire Discovery Date(s): 2008-08-16 (1) | Listed Wildfire Controlled Date(s): 2008-08-16 (1) | Listed Wildfire Out Date(s): 2008-08-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-02-03 (1),76
2008,2008-10-23,SWOF08-01 (2),0.011490362979987389,Wildfire,110.5825861487217,Listed Wildfire Discovery Date(s): 2008-10-23 (1) | Listed Wildfire Controlled Date(s): 2008-10-23 (1) | Listed Wildfire Out Date(s): 2008-10-23 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),8
2008,2008-05-25,Runaway (2),0.0074218025710611766,Wildfire,101.48424326050893,Listed Wildfire Discovery Date(s): 2008-05-25 (1) | Listed Wildfire Controlled Date(s): 2008-05-25 (1) | Listed Wildfire Out Date(s): 2008-05-25 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),159
2008,2008-08-20,Sanitation (2),0.006854238125527639,Wildfire,102.02164486072247,Listed Wildfire Discovery Date(s): 2008-08-20 (1) | Listed Wildfire Controlled Date(s): 2008-08-20 (1) | Listed Wildfire Out Date(s): 2008-08-20 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),72
2008,2008-10-11,Rollohay (2),0.006138108586644511,Wildfire,347.38856227643447,"Listed Wildfire Discovery Date(s): 2008-10-11 (1), 2008-08-04 (1) | Listed Wildfire Controlled Date(s): 2008-10-11 (1), 2008-08-05 (1) | Listed Wildfire Out Date(s): 2008-10-12 (1), 2008-08-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2016-06-14 (2)",20
2008,2008-07-02,Mertz Fire (2),0.0012761216776101464,Wildfire,354.9444079860809,Listed Wildfire Discovery Date(s): 2008-07-02 (1) | Listed Wildfire Controlled Date(s): 2008-07-02 (1) | Listed Wildfire Out Date(s): 2008-07-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),121
2009,2009-07-23,Carolina Bay  (1),2659.4586485489313,Wildfire,536.00482714723,"Listed Ignition Date(s): 2009-07-23 (1) | Listed Wildfire Discovery Date(s): 2009-07-23 (1) | Listed Other Fire Date(s): 2009-07-31 - DATE_CUR field (1), 1899-12-30 - REVDATE field (1)",100
2009,2009-09-04,Laurel Run (2),5.013426335772836,Wildfire,375.8815232742949,Listed Wildfire Discovery Date(s): 2009-09-04 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),57
