year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning,smoke_impact,normalized_smoke_impact
2006,2006-05-02,Boulder View (3),3.0433851714463325,Wildfire,405.3620049415593,Listed Wildfire Discovery Date(s): 2006-05-02 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),182,0.0033708717509609775,0.0033652030980761763
2006,2006-08-13,SPIDER FIRE (2),1.5811547643639927,Wildfire,131.43640137390244,Listed Wildfire Discovery Date(s): 2006-08-13 (1) | Listed Wildfire Controlled Date(s): 2006-08-17 (1) | Listed Wildfire Out Date(s): 2006-08-21 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-12-02 (1),79,0.007230530333585478,0.007204515375160576
2006,2006-05-30,Blackberry Lane (3),1.5539386085346985,Wildfire,407.9557610981184,Listed Wildfire Discovery Date(s): 2006-05-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),154,0.0014378991826595466,0.0014368663955404305
2006,2006-06-05,Marshall Draft (3),1.2694658519024429,Wildfire,440.39963972251286,Listed Wildfire Discovery Date(s): 2006-06-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),148,0.0009686989486531546,0.0009682300626084414
2006,2006-06-07,River Ridge (3),1.1149844644045266,Wildfire,444.5038378940666,"Listed Wildfire Discovery Date(s): 2006-06-07 (1) | Listed Wildfire Controlled Date(s): 2006-06-07 (1) | Listed Wildfire Out Date(s): 2006-06-07 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",146,0.000823892675313131,0.0008235534620470108
2006,2006-08-19,Bear Island Fire (3),0.083494789970764,Wildfire,307.43347538020527,"Listed Wildfire Discovery Date(s): 2006-08-19 (1) | Listed Wildfire Controlled Date(s): 2006-08-19 (1) | Listed Wildfire Out Date(s): 2006-08-23 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",73,6.44881513709442e-05,6.448607209950235e-05
2006,2006-05-28,FBF ModelAir (2),0.0304212803302249,Wildfire,101.88185486405445,Listed Wildfire Discovery Date(s): 2006-05-28 (1) | Listed Wildfire Controlled Date(s): 2006-05-28 (1) | Listed Wildfire Out Date(s): 2006-05-28 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),156,0.0004572022933573306,0.00045709780823481697
2006,2006-07-18,FCP06 (2),0.0587628799295309,Wildfire,97.46759709610828,"Listed Wildfire Discovery Date(s): 2006-07-18 (1), 2006-12-07 (1), 2006-11-07 (1) | Listed Wildfire Controlled Date(s): 2006-07-18 (1), 2006-12-08 (1), 2006-11-07 (1) | Listed Wildfire Out Date(s): 2006-07-18 (1), 2006-12-08 (1), 2006-11-07 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (3) | Listed Upload Date(s): 2014-03-17 (3)",105,0.0006494890782849635,0.0006492782515350664
2006,2006-08-12,Artillery Fire (2),0.0064943875039815,Wildfire,348.76477899267576,Listed Wildfire Discovery Date(s): 2006-08-12 (1) | Listed Wildfire Controlled Date(s): 2006-08-12 (1) | Listed Wildfire Out Date(s): 2006-08-12 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),80,4.271328222816781e-06,4.271319100720364e-06
2006,2006-08-20,Rt. 33 Car Fire (5),0.0040477968202303,Wildfire,389.1394249649929,"Listed Wildfire Discovery Date(s): 2006-08-20 (2) | Listed Wildfire Controlled Date(s): 2006-08-20 (2) | Listed Wildfire Out Date(s): 2006-08-21 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",72,1.9246011268207387e-06,1.9245992747783664e-06
2007,2007-07-09,Straw Pond (2),402.1934448967924,Wildfire,463.1657187277301,Listed Wildfire Discovery Date(s): 2007-07-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),114,0.21373075714985343,0.1936988864502263
2007,2007-08-12,Waits Mtn (2),381.3930179168908,Wildfire,469.9727022827306,Listed Wildfire Discovery Date(s): 2007-08-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),80,0.13813936607701224,0.1293947940028387
2007,2007-05-01,Lewis Peak (5),214.0358246866737,Wildfire,400.31307796382305,"Listed Wildfire Discovery Date(s): 2007-05-01 (2) | Listed Wildfire Controlled Date(s): 2007-05-05 (2) | Listed Wildfire Out Date(s): 2007-05-08 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1)",183,0.24442071105781746,0.21867012931156996
2007,2007-05-01,Chestnut Ridge (2),185.51359492319023,Wildfire,406.17386561255535,Listed Wildfire Discovery Date(s): 2007-05-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),183,0.2057798653206588,0.1871265487422265
2007,2007-08-08,McIntyre Fire (2),49.08512732503983,Wildfire,594.6112265840178,Listed Wildfire Discovery Date(s): 2007-08-08 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),84,0.011661730442546382,0.01159425653248239
2007,2007-09-03,Lick Mountain (3),43.65093125297544,Wildfire,593.7649475507758,Listed Wildfire Discovery Date(s): 2007-09-03 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),58,0.0071811234948496614,0.007155462006498988
2007,2007-09-30,Dutch John (3),39.63956681120966,Wildfire,592.5229804110108,Listed Wildfire Discovery Date(s): 2007-09-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),31,0.003500097934098915,0.003493986846776095
2007,2007-05-04,JBU12 (2),29.22127603257868,Wildfire,97.9957371388953,"Listed Wildfire Discovery Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Wildfire Controlled Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Wildfire Out Date(s): 2007-05-04 (1), 2007-04-08 (1), 2007-04-25 (7), 2007-04-09 (1), 2007-03-30 (1), 2007-09-24 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (12) | Listed Upload Date(s): 2014-03-07 (12)",180,0.5477183783835751,0.4367818325081719
2007,2007-05-30,Kitchen (3),14.628169788187702,Wildfire,530.5282021495566,Listed Wildfire Discovery Date(s): 2007-05-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),154,0.008003754567334624,0.007971894411421113
2007,2007-05-01,High Knob (2),13.455143067202869,Wildfire,408.96647253724126,Listed Wildfire Discovery Date(s): 2007-05-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),183,0.014721904578650906,0.01461458931603166
